URL_length,parameter_maxlen,digit_percentage,letter_percentage,parameter_number,XSS_count,evil_char_count,char_0,char_13,char_14,char_16,char_17,char_18,char_20,char_21,word_4,word_5,word_6,word_7,word_8,word_9,word_10,word_11,word_12,word_13,label
136,126,0.676471,0.272059,1,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,16,0.28,0.565714,10,0,5,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,168,0.098266,0.878613,1,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,10,0.346154,0.474359,6,0,3,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,10,0.35443,0.468354,6,0,3,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,9,0.5625,0.375,1,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,71,0.534545,0.298182,10,0,4,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,35,0.390351,0.442982,17,0,5,16,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,10,0.35443,0.468354,6,0,3,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,18,0.44,0.39,8,0,3,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,10,0.346154,0.474359,6,0,3,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,32,0.223776,0.517483,13,0,4,16,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,32,0.522388,0.365672,8,0,2,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,22,0.294118,0.568627,4,0,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,96,0.329787,0.547872,9,0,3,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,44,0.479167,0.395833,1,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,24,0.264151,0.603774,4,0,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,32,0.161616,0.656566,6,0,3,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,376,0.175711,0.816537,2,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,58,0.395904,0.406143,11,1,8,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,10,0.346154,0.474359,6,0,3,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,88,0.25641,0.641026,4,0,4,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,105,0.389286,0.407143,12,0,7,14,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,10,0.35443,0.468354,6,0,3,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,24,0.264151,0.603774,4,0,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,32,0.42,0.4,11,1,6,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,32,0.4875,0.3875,10,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,44,0.5625,0.3125,1,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,10,0.52,0.34,4,0,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,40,0.352221,0.465544,45,2,4,49,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,32,0.518519,0.283951,4,0,4,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,40,0.359249,0.50134,18,0,5,20,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,9,0.357143,0.47619,4,0,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,126,0.580097,0.288835,11,0,5,11,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,22,0.352941,0.509804,4,0,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,53,0.396226,0.381132,13,1,8,12,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,22,0.25,0.617647,5,1,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,18,0.44,0.39,8,0,3,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,38,0.267905,0.583554,24,0,6,23,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,58,0.414286,0.4,11,1,8,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,84,0.287129,0.618812,11,0,4,13,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,10,0.346154,0.474359,6,0,3,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,1152,0.627386,0.369295,2,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,32,0.47,0.42,5,0,3,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,58,0.4,0.40339,11,1,8,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,10,0.35443,0.468354,6,0,3,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1.0,0.0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1.0,0.0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1.0,0.0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1.0,0.0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,32,0.314286,0.657143,1,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,112,0.418699,0.373984,10,0,6,15,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,112,0.390244,0.397213,12,0,8,15,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,51,0.435294,0.364706,12,1,6,14,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,96,0.320442,0.552486,9,0,2,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,10,0.35443,0.468354,6,0,3,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,37,0.093117,0.631579,19,1,7,19,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,10,0.833333,0.083333,1,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,18,0.445545,0.386139,8,0,3,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,48,0.133621,0.719828,11,0,3,14,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,48,0.506667,0.4,4,0,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,32,0.47,0.42,5,0,3,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,32,0.434783,0.5,2,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,22,0.352941,0.509804,4,0,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,0.666667,0.166667,1,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,6,0.2,0.65,2,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,20,0.323864,0.397727,10,0,8,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,884,0.116667,0.878889,2,1,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,32,0.373272,0.43318,13,1,8,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,17,0.264368,0.563218,5,1,5,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,1440,0.100062,0.876321,8,2,7,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,112,0.390244,0.404181,12,0,7,15,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,36,0.1875,0.614583,12,1,7,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,14,0.575342,0.267123,7,0,3,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,65,0.57868,0.269036,7,0,5,14,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,18,0.552941,0.258824,6,0,4,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,32,0.456522,0.478261,2,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,32,0.419192,0.40404,11,1,5,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,13,0.5,0.392857,2,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,44,0.290735,0.533546,32,0,7,35,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,44,0.479167,0.395833,1,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,10,0.346154,0.474359,6,0,3,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,1.0,0.0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,88,0.25641,0.649573,4,1,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,32,0.581818,0.327273,2,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,126,0.594937,0.324895,6,0,4,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,16,0.357143,0.511905,6,0,2,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,19,0.826087,0.130435,1,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,16,0.27027,0.554054,5,1,4,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,33,0.402778,0.416667,6,0,4,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,18,0.127907,0.69186,10,0,5,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,32,0.328244,0.541985,8,1,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,44,0.5,0.375,1,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,32,0.119048,0.738095,3,0,6,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,320,0.434385,0.431333,37,0,6,51,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,32,0.382199,0.439791,11,1,5,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,96,0.333333,0.544974,9,0,3,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,18,0.456311,0.378641,8,0,3,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,37,0.090909,0.636364,19,1,7,19,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,14,0.207547,0.679245,3,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,44,0.479167,0.395833,1,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,36,0.314607,0.513109,18,0,5,17,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,96,0.37234,0.505319,9,0,3,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,112,0.426829,0.361789,10,0,7,15,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,32,0.55102,0.353741,6,0,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,10,0.35443,0.468354,6,0,3,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,88,0.230769,0.666667,4,0,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,38,0.243243,0.612613,28,0,6,27,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,10,0.35443,0.468354,6,0,3,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,270,0.149466,0.839858,2,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,10,0.44186,0.44186,3,1,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,1.0,0.0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,32,0.400826,0.400826,13,1,8,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,0.5,0.4,1,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,10,0.358974,0.461538,6,0,3,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,10,0.35443,0.468354,6,0,3,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,88,0.282051,0.615385,4,0,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,10,0.35443,0.468354,6,0,3,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,44,0.479167,0.395833,1,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,320,0.597855,0.391421,2,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,382,0.180662,0.811705,2,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,0.375,0.5,1,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,10,0.35443,0.468354,6,0,3,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,32,0.374359,0.441026,11,1,6,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,22,0.352113,0.521127,5,0,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0.4375,0.5625,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,32,0.337838,0.463964,13,1,8,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0.5625,0.4375,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,0.714286,0.142857,1,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,47,0.519608,0.411765,2,0,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,18,0.456311,0.378641,8,0,3,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,32,0.37799,0.435407,12,1,6,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,576,0.575517,0.418124,2,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,40,0.357616,0.450331,10,0,5,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,32,0.45614,0.45614,3,0,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,44,0.479167,0.395833,1,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,33,0.362963,0.444444,5,0,4,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,125,0.484375,0.41875,10,0,4,11,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,20,0.165217,0.617391,8,1,5,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,23,0.26087,0.608696,5,0,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,32,0.373832,0.429907,13,1,8,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,88,0.232899,0.617264,30,1,7,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,26,0.104027,0.714765,20,0,7,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,44,0.396739,0.478261,8,0,4,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,32,0.485075,0.402985,8,0,2,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,88,0.23366,0.616013,30,1,7,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,10,0.35443,0.468354,6,0,3,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,32,0.541667,0.395833,2,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,10,0.35443,0.468354,6,0,3,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,16,0.403509,0.421053,4,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,52,0.405303,0.382576,13,1,8,11,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,96,0.351064,0.526596,9,0,3,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,10,0.346154,0.474359,6,0,3,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,32,0.505376,0.322581,4,0,4,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,32,0.3379,0.461187,13,1,8,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,32,0.380282,0.42723,12,1,6,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,3,0.294118,0.441176,5,0,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,11,0.308036,0.517857,17,1,3,16,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,32,0.407216,0.412371,11,1,5,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,32,0.4,0.533333,2,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,33,0.476923,0.38022,22,1,5,22,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,22,0.264706,0.602941,5,0,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,0.0,0.9,1,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,32,0.398551,0.521739,6,0,2,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,96,0.36413,0.51087,9,0,2,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,346,0.237052,0.537849,11,1,11,16,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,71,0.534545,0.298182,10,0,4,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,9,0.395349,0.44186,4,0,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,16,0.273743,0.569832,10,0,5,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,32,0.362745,0.45098,12,1,6,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,32,0.341014,0.460829,13,1,8,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,124,0.119048,0.873016,1,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,31,0.09058,0.713768,18,1,7,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,126,0.507874,0.413386,5,0,5,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,112,0.451314,0.425039,29,0,6,30,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,18,0.428571,0.397959,8,0,3,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,32,0.415,0.4,11,1,6,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,10,0.35443,0.468354,6,0,3,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,120,0.428571,0.38484,13,0,7,16,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,11,0.4375,0.4375,1,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,160,0.257069,0.658098,12,0,3,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,32,0.48855,0.396947,8,0,2,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,32,0.385417,0.4375,11,1,5,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,16,0.269231,0.565934,11,0,6,11,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,16,0.254144,0.585635,11,0,5,11,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,11,0.322449,0.510204,18,1,3,17,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,288,0.148045,0.784916,9,1,4,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,32,0.473684,0.406015,8,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,3,0.272727,0.454545,5,0,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,126,0.575243,0.293689,11,0,5,11,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,47,0.54902,0.382353,2,0,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,10,0.35443,0.468354,6,0,3,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,38,0.282723,0.552356,25,0,6,25,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,20,0.446809,0.425532,3,0,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,11,0.316872,0.514403,18,1,3,17,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,33,0.319018,0.576687,8,0,2,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3,0.227273,0.522727,6,0,2,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,3,0.244444,0.511111,6,0,2,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,18,0.404255,0.414894,8,0,3,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,105,0.396364,0.4,12,0,7,14,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0.75,0.25,0,0,0,14,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,10,0.833333,0.083333,1,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,32,0.473282,0.412214,8,0,2,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,10,0.35443,0.468354,6,0,3,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,51,0.435294,0.364706,12,1,6,14,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,152,0.206068,0.677623,22,1,9,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,10,0.35443,0.468354,6,0,3,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,115,0.387387,0.469369,53,0,6,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,368,0.267819,0.590713,36,4,11,40,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,32,0.276243,0.574586,8,0,3,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,299,0.184524,0.758929,4,0,4,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,336,0.59383,0.395887,2,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,32,0.658228,0.164557,5,0,3,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,11,0.287554,0.536481,18,1,3,17,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,16,0.634146,0.219512,2,0,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,10,0.454545,0.431818,3,1,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,96,0.320652,0.554348,9,0,2,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,10,0.769231,0.076923,1,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,32,0.318584,0.489676,21,2,8,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,16,0.257143,0.594286,10,0,4,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,280,0.152027,0.787162,2,0,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,32,0.142857,0.828571,1,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,448,0.146868,0.816415,2,0,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,448,0.144708,0.822894,2,1,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,105,0.422594,0.368201,10,0,7,14,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,280,0.14527,0.804054,2,0,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,18,0.564706,0.258824,6,0,3,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,7,0.432432,0.391892,7,0,2,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,976,0.617104,0.379009,2,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,10,0.0,0.814815,2,1,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,18,0.456311,0.378641,8,0,3,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,96,0.319149,0.558511,9,1,3,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,240,0.570988,0.382716,7,0,3,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,242,0.200743,0.453532,3,0,9,46,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,33,0.541667,0.28125,4,0,4,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,32,0.421525,0.376682,11,1,6,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0.5,0.5,0,0,0,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,105,0.390681,0.405018,12,0,7,14,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,113,0.426829,0.384146,13,0,7,16,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,14,0.188679,0.679245,3,0,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
