letter_percentage,XSS_count,evil_char_count,char_11,char_12,char_13,char_14,char_15,char_16,char_17,char_18,char_19,word_1,word_5,word_6,label
0.442922,1,8,3,1,1,15,12,2,1,5,1,3,0,0,0
0.113527,0,5,3,1,1,15,12,2,1,5,1,3,0,0,0
0.52381,0,4,3,1,1,15,12,2,1,5,1,3,0,0,0
0.558511,0,3,3,1,1,15,12,2,1,5,1,3,0,0,0
0.57047,1,4,3,1,1,15,12,2,1,5,1,3,0,0,0
0.426791,0,4,3,1,1,15,12,2,1,5,1,3,0,0,0
0.47992,1,6,3,1,1,15,12,2,1,5,1,3,0,0,0
0.5,0,1,3,1,1,15,12,2,1,5,1,3,0,0,0
0.364111,1,5,3,1,1,15,12,2,1,5,1,3,0,0,0
0.271186,0,3,3,1,1,15,12,2,1,5,1,3,0,0,0
0.52349,0,3,3,1,1,15,12,2,1,5,1,3,0,0,0
0.389262,0,7,3,1,1,15,12,2,1,5,1,3,0,0,0
0.466192,2,8,3,1,1,15,12,2,1,5,1,1,0,0,0
0.387387,0,4,3,1,1,15,12,2,1,5,1,1,0,0,0
0.142857,0,1,3,1,1,15,12,2,1,5,1,1,0,0,0
0.666667,0,4,3,1,1,15,12,2,1,5,1,1,0,0,0
0.498896,1,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.527897,2,7,3,1,1,15,12,2,1,5,1,1,0,0,0
0.485714,1,7,3,1,1,15,12,2,1,5,1,1,0,0,0
0.41,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.49503,1,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.645991,1,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.386139,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.378641,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.430769,0,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.272059,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.442748,0,4,3,1,1,15,12,2,1,5,1,1,0,0,0
0.482143,0,4,3,1,1,15,12,2,1,5,1,1,0,0,0
0.534392,1,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.456621,1,8,3,1,1,15,12,2,1,5,1,1,0,0,0
0.392857,0,8,3,1,1,15,12,2,1,5,1,1,0,0,0
0.474359,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.75693,0,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.539326,1,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.517241,2,8,3,1,1,15,12,2,1,5,1,2,0,0,0
0.469751,2,8,3,1,1,15,12,2,1,5,1,1,0,0,0
0.446809,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.5179,2,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.351351,1,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.625,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.454545,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.468354,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.356322,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.856392,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.401434,0,7,3,1,1,15,12,2,1,5,1,1,0,0,0
0.717971,1,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.538462,0,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.429134,0,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.676976,1,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.558824,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.503876,1,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.431193,1,8,3,1,1,15,12,2,1,5,1,1,0,0,0
0.640777,1,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.637387,0,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.255319,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.44697,0,4,3,1,1,15,12,2,1,5,1,1,0,0,0
0.642857,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.641509,0,4,3,1,1,15,12,2,1,5,1,1,0,0,0
0.511905,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.624754,1,10,3,1,1,15,12,2,1,5,1,1,0,0,0
0.689076,0,4,3,1,1,15,12,2,1,5,1,1,0,0,0
0.807692,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.442222,0,9,3,1,1,15,12,2,1,5,1,1,0,0,0
0.745524,1,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.468354,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.752809,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.428571,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.402778,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.40708,0,7,3,1,1,15,12,2,1,5,1,1,0,0,0
0.375,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.744186,0,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.503226,1,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.166667,0,1,3,1,1,15,12,2,1,5,1,1,0,0,0
0.416452,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.446809,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.322581,1,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.431373,0,4,3,1,1,15,12,2,1,5,1,1,0,0,0
0.386364,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.371212,0,4,3,1,1,15,12,2,1,5,1,1,0,0,0
0.389671,1,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.402098,0,7,3,1,1,15,12,2,1,5,1,1,0,0,0
0.468354,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.487261,1,4,3,1,1,15,12,2,1,5,1,1,0,0,0
0.345455,1,8,3,1,1,15,12,2,1,5,1,1,0,0,0
0.461538,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.56701,1,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.356557,0,7,3,1,1,15,12,2,1,5,1,1,0,0,0
0.515873,1,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.212121,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.710526,0,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.739872,0,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.421053,1,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.403756,1,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.432624,0,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.429134,0,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.519231,0,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.498861,2,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.363636,1,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.415686,0,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.574813,3,9,3,1,1,15,12,2,1,5,1,1,0,0,0
0.638655,0,4,3,1,1,15,12,2,1,5,1,1,0,0,0
0.581741,1,4,3,1,1,15,12,2,1,5,1,1,0,0,0
0.477816,0,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.468354,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.696162,2,9,3,1,1,15,12,2,1,5,1,1,0,0,0
0.531915,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.378641,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.387097,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.455814,1,8,3,1,1,15,12,2,1,5,1,1,0,0,0
0.083333,0,1,3,1,1,15,12,2,1,5,1,1,0,0,0
0.425113,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.083333,0,1,3,1,1,15,12,2,1,5,1,1,0,0,0
0.474178,1,7,3,1,1,15,12,2,1,5,1,1,0,0,0
0.385246,0,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.4375,1,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.264706,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.47619,0,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.558511,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.083333,0,1,3,1,1,15,12,2,1,5,1,1,0,0,0
0.370725,1,7,3,1,1,15,12,2,1,5,1,1,0,0,0
0.083333,0,1,3,1,1,15,12,2,1,5,1,1,0,0,0
0.648876,0,4,3,1,1,15,12,2,1,5,1,1,0,0,0
0.428846,1,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.707904,1,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.497512,0,4,3,1,1,15,12,2,1,5,1,1,0,0,0
0.817664,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.0,0,0,3,1,1,15,12,2,1,5,1,1,0,0,0
0.394822,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.432836,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.428571,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.468354,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.083333,0,1,3,1,1,15,12,2,1,5,1,1,0,0,0
0.404412,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.083333,0,1,3,1,1,15,12,2,1,5,1,1,0,0,0
0.566038,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.421875,1,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.573427,1,7,3,1,1,15,12,2,1,5,1,1,0,0,0
0.640449,0,4,3,1,1,15,12,2,1,5,1,1,0,0,0
0.585761,0,4,3,1,1,15,12,2,1,5,1,1,0,0,0
0.468354,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.380952,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.666667,0,4,3,1,1,15,12,2,1,5,1,1,0,0,0
0.820225,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.364706,0,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.406015,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.661064,0,4,3,1,1,15,12,2,1,5,1,1,0,0,0
0.611111,0,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.150685,0,4,3,1,1,15,12,2,1,5,1,1,0,0,0
0.42,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.402469,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.417508,1,7,3,1,1,15,12,2,1,5,1,1,0,0,0
0.403509,1,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.42268,1,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.461538,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.421538,0,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.405128,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.456693,0,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.150685,0,4,3,1,1,15,12,2,1,5,1,1,0,0,0
0.785714,0,4,3,1,1,15,12,2,1,5,1,1,0,0,0
0.689046,1,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.711207,1,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.26506,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.416667,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.471204,1,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.409302,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.875,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.272727,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.357143,1,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.371429,0,1,3,1,1,15,12,2,1,5,1,1,0,0,0
0.611111,0,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.385827,1,8,3,1,1,15,12,2,1,5,1,1,0,0,0
0.668539,0,4,3,1,1,15,12,2,1,5,1,1,0,0,0
0.264706,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.468354,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.673913,1,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.736538,2,9,3,1,1,15,12,2,1,5,1,1,0,0,0
0.734615,2,9,3,1,1,15,12,2,1,5,1,1,0,0,0
0.736538,2,9,3,1,1,15,12,2,1,5,1,1,0,0,0
0.468354,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.588235,1,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.228261,0,4,3,1,1,15,12,2,1,5,1,1,0,0,0
0.372549,1,8,3,1,1,15,12,2,1,5,1,1,0,0,0
0.478261,0,7,3,1,1,15,12,2,1,5,1,1,0,0,0
0.669565,1,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.458746,0,7,3,1,1,15,12,2,1,5,1,1,0,0,0
0.465116,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.689076,0,4,3,1,1,15,12,2,1,5,1,1,0,0,0
0.331984,0,7,3,1,1,15,12,2,1,5,1,1,0,0,0
0.297872,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.689139,1,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.436464,0,1,3,1,1,15,12,2,1,5,1,1,0,0,0
0.524476,0,4,3,1,1,15,12,2,1,5,1,1,0,0,0
0.436533,2,9,3,1,1,15,12,2,1,5,1,1,0,0,0
0.46063,0,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.429134,0,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.816384,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.474916,0,7,3,1,1,15,12,2,1,5,1,1,0,0,0
0.575377,1,4,3,1,1,15,12,2,1,5,1,1,0,0,0
0.428571,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.52439,0,4,3,1,1,15,12,2,1,5,1,1,0,0,0
0.272059,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.55102,1,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.486301,0,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.496689,0,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.437008,0,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.329167,0,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.410853,1,8,3,1,1,15,12,2,1,5,1,1,0,0,0
0.470339,1,9,3,1,1,15,12,2,1,5,1,1,0,0,0
0.546154,0,4,3,1,1,15,12,2,1,5,1,1,0,0,0
0.46063,0,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.382923,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.512987,1,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.498221,0,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.498652,0,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.538462,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.441441,0,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.505882,0,4,3,1,1,15,12,2,1,5,1,1,0,0,0
0.505882,0,4,3,1,1,15,12,2,1,5,1,1,0,0,0
0.4,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.505495,0,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.386364,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.495833,1,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.674419,0,4,3,1,1,15,12,2,1,5,1,1,0,0,0
0.361991,1,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.388889,0,1,3,1,1,15,12,2,1,5,1,1,0,0,0
0.437008,0,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.5625,0,0,3,1,1,15,12,2,1,5,1,1,0,0,0
0.545455,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.485149,1,9,3,1,1,15,12,2,1,5,1,1,0,0,0
0.422383,2,9,3,1,1,15,12,2,1,5,1,1,0,0,0
0.468354,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.4,0,7,3,1,1,15,12,2,1,5,1,1,0,0,0
0.371901,0,4,3,1,1,15,12,2,1,5,1,1,0,0,0
0.545455,1,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.5,1,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.378641,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.468354,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.373077,1,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.462069,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.468354,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.471186,0,7,3,1,1,15,12,2,1,5,1,1,0,0,0
0.242647,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.594203,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.375,0,0,3,1,1,15,12,2,1,5,1,1,0,0,0
0.548223,1,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.501433,1,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.4,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.377273,1,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.444954,1,8,3,1,1,15,12,2,1,5,1,1,0,0,0
0.472727,0,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.428571,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.448529,1,4,3,1,1,15,12,2,1,5,1,1,0,0,0
0.366812,1,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.357143,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.518717,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.44186,1,7,3,1,1,15,12,2,1,5,1,1,0,0,0
0.418182,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.454545,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.652174,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.652174,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.865801,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.461538,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.438596,1,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.2,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.2,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.429134,0,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.491124,0,10,3,1,1,15,12,2,1,5,1,1,0,0,0
0.5,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.318584,0,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.539683,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.2,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.476744,0,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.2,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.2,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.2,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.423469,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.542553,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.594203,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.2,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.398458,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.476852,1,7,3,1,1,15,12,2,1,5,1,1,0,0,0
0.540636,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.454976,2,9,3,1,1,15,12,2,1,5,1,1,0,0,0
0.511864,0,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.498182,0,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.727273,1,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.623188,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.818182,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.74216,0,7,3,1,1,15,12,2,1,5,1,1,0,0,0
0.470588,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.626292,1,7,3,1,1,15,12,2,1,5,1,1,0,0,0
0.448399,2,9,3,1,1,15,12,2,1,5,1,1,0,0,0
0.494145,0,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.869565,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.343396,1,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.529801,0,8,3,1,1,15,12,2,1,5,1,1,0,0,0
0.454545,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.454545,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.454545,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.557971,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.387755,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.828004,0,4,3,1,1,15,12,2,1,5,1,1,0,0,0
0.47619,0,1,3,1,1,15,12,2,1,5,1,1,0,0,0
0.558282,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.732639,0,7,3,1,1,15,12,2,1,5,1,1,0,0,0
0.4,0,1,3,1,1,15,12,2,1,5,1,1,0,0,0
0.465241,1,9,3,1,1,15,12,2,1,5,1,1,0,0,0
0.453271,1,7,3,1,1,15,12,2,1,5,1,1,0,0,0
0.481928,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.52356,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.458333,1,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.434066,0,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.451957,2,8,3,1,1,15,12,2,1,5,1,1,0,0,0
0.406091,1,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.456693,0,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.403509,1,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.244444,0,4,3,1,1,15,12,2,1,5,1,1,0,0,0
0.381679,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.555556,0,1,3,1,1,15,12,2,1,5,1,1,0,0,0
0.619565,0,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.529813,0,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.553846,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.4,0,7,3,1,1,15,12,2,1,5,1,1,0,0,0
0.461538,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.7,0,7,3,1,1,15,12,2,1,5,1,1,0,0,0
0.708609,0,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.389474,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.720149,0,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.272059,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.318725,1,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.623188,1,8,3,1,1,15,12,2,1,5,1,1,0,0,0
0.48,0,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.397129,1,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.367816,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.318519,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.451957,2,8,3,1,1,15,12,2,1,5,1,1,0,0,0
0.45,0,1,3,1,1,15,12,2,1,5,1,1,0,0,0
0.6,1,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.44,1,4,3,1,1,15,12,2,1,5,1,1,0,0,0
0.52,0,4,3,1,1,15,12,2,1,5,1,1,0,0,0
0.429134,0,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.470588,0,4,3,1,1,15,12,2,1,5,1,1,0,0,0
0.499006,1,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.417544,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.802266,0,4,3,1,1,15,12,2,1,5,1,1,0,0,0
0.242647,0,3,3,1,1,15,12,2,1,5,1,1,0,0,0
0.529412,0,4,3,1,1,15,12,2,1,5,1,1,0,0,0
0.436548,1,6,3,1,1,15,12,2,1,5,1,1,0,0,0
0.465116,0,2,3,1,1,15,12,2,1,5,1,1,0,0,0
0.437008,0,5,3,1,1,15,12,2,1,5,1,1,0,0,0
0.51634,0,12,1,1,1,15,12,2,1,5,1,1,0,0,0
0.487805,0,4,1,1,1,15,12,2,1,5,1,1,0,0,0
0.363128,1,6,1,1,1,15,12,2,1,5,1,1,0,0,0
0.361702,0,2,1,1,1,15,12,2,1,5,1,1,0,0,0
0.3125,0,4,1,1,1,15,12,2,1,5,1,1,0,0,0
0.528926,0,4,1,1,1,15,12,2,1,5,1,1,0,0,0
0.444882,0,5,1,1,1,15,12,2,1,5,1,1,0,0,0
0.437008,0,5,1,1,1,15,12,2,1,5,1,1,0,0,0
0.493671,0,8,1,1,1,15,12,2,1,5,1,1,0,0,0
0.4375,1,5,1,1,1,15,12,2,1,5,1,1,0,0,0
0.572327,0,7,1,1,1,15,12,2,1,5,1,1,0,0,0
0.430034,0,3,1,1,1,15,12,2,1,5,1,1,0,0,0
0.460094,1,7,1,1,1,15,12,2,1,5,1,1,0,0,0
0.459075,2,9,1,1,1,15,12,2,1,5,1,1,0,0,0
0.117647,0,2,1,1,1,15,12,2,1,5,1,1,0,0,0
0.561224,0,4,1,1,1,15,12,2,1,5,1,1,0,0,0
0.2,0,2,1,1,1,15,12,2,1,5,1,1,0,0,0
0.572327,0,7,1,1,1,15,12,2,1,5,1,1,0,0,0
0.449074,1,8,1,1,1,15,12,2,1,5,1,1,0,0,0
0.475806,0,4,1,1,1,15,12,2,1,5,1,1,0,0,0
0.468354,0,3,1,1,1,15,12,2,1,5,1,1,0,0,0
0.56875,0,7,1,1,1,15,12,2,1,5,1,1,0,0,0
0.264706,0,3,1,1,1,15,12,2,1,5,1,1,0,0,0
0.173913,0,2,1,1,1,15,12,2,1,5,1,1,0,0,0
0.2,0,2,1,1,1,15,12,2,1,5,1,1,0,0,0
0.352332,0,4,1,1,1,15,12,2,1,5,1,1,0,0,0
0.574627,0,4,1,1,1,15,12,2,1,5,1,1,0,0,0
0.451754,1,8,1,1,1,15,12,2,1,5,1,1,0,0,0
0.543478,0,2,1,1,1,15,12,2,1,5,1,1,0,0,0
0.409091,1,12,1,1,1,15,12,2,1,5,1,1,0,0,0
0.378641,0,3,1,1,1,15,12,2,1,5,1,1,0,0,0
0.390704,0,6,1,1,1,15,12,2,1,5,1,1,0,0,0
0.2,0,2,1,1,1,15,12,2,1,5,1,1,0,0,0
0.399317,2,9,1,1,1,15,12,2,1,5,1,1,0,0,0
0.408759,0,2,1,1,1,15,12,2,1,5,1,1,0,0,0
0.35443,1,6,1,1,1,15,12,2,1,5,1,1,0,0,0
0.46063,0,5,1,1,1,15,12,2,1,5,1,1,0,0,0
0.272059,0,3,1,1,1,15,12,2,1,5,1,1,0,0,0
0.410714,0,4,1,1,1,15,12,2,1,5,1,1,0,0,0
0.61,1,5,1,1,1,15,12,2,1,5,1,1,0,0,0
0.468354,0,3,1,1,1,15,12,2,1,5,1,1,0,0,0
0.559783,0,2,1,1,1,15,12,2,1,5,1,1,0,0,0
0.2,0,2,1,1,1,15,12,2,1,5,1,1,0,0,0
0.664865,0,3,1,1,1,15,12,2,1,5,1,1,0,0,0
0.0625,0,2,1,1,1,15,12,2,1,5,1,1,0,0,0
0.461538,0,2,1,1,1,15,12,2,1,5,1,1,0,0,0
0.433962,1,7,1,1,1,15,12,2,1,5,1,1,0,0,0
0.451957,2,8,1,1,1,15,12,2,1,5,1,1,0,0,0
